title,description,project_id,start_date,duration,keywords,amount_sought,amount_collected,percent_collected,category,category_url,clickthrough_url,image_url,is_indemand,product_stage,source_url
Wado - Sustainable Sneakers Inspired By The 80s,We plant two trees for each pair of sneakers you get. Sustainably produced. #playgreen,2354447,2018-03-29 23:59:59,30,social innovations shoes,2781695.67380779,919884,33.069181818182,Fashion & Wearables,/explore/fashion-wearables,/projects/wado-sustainable-sneakers-inspired-by-the-80s,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zxl0bleqb30311l6izqw.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Vinci 2.0-World's First Standalone Smart Headphone,"Music, calls, and fitness trackers all-in-one. Voice AI. 15,000 skills w/Alexa. Noise cancellation.",2306452,2018-03-18 23:59:59,30,headphones,2063312.43620202,913643,44.2804,Audio,/explore/audio,/projects/vinci-2-0-world-s-first-standalone-smart-headphone,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pns1dyhaikrc5ajy1p76.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Best Toiletry Bag For Travel The Explorer PLUS,"A premium quality, durable, & versatile toiletry bag that lets you organize & pack your toiletries.",2382403,2018-06-07 23:59:59,30,bags design luggage adventure backpacks,1600934.93801626,907542,56.68825,Travel & Outdoors,/explore/travel-outdoors,/projects/the-best-toiletry-bag-for-travel-the-explorer-plus,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/txpcibgyqrlq5edixzt6.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
VELLO BIKE -The First Self-Charging Folding E-Bike,"The lightest and most compact folding & electric bicycle in the world!
AVAILABLE NOW!",1944022,2016-11-05 23:59:59,30,bikes,15371697.0800596,905343,5.889675,Transportation,/explore/transportation,/projects/vello-bike-the-first-self-charging-folding-e-bike,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cke76ox0okfbyiaes2tc.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Olive: Next-Gen Hearing Aid with a Social Mission,"The Olive is an ""affordable hearing for all"" hearing solution.",1830042,2016-11-19 19:13:50,52,other,5481685.70061702,893745,16.3042,Audio,/explore/audio,/projects/olive-next-gen-hearing-aid-with-a-social-mission,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vjvinrdx8gxkxh9qloye.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
CZUR scanner : build your own digital library,Let CZUR scanner help to build your private digital library with an easier and faster way.,1400981,2015-10-08 6:04:49,60,other,2724074.49067326,883954,32.4497,Phones & Accessories,/explore/phones-accessories,/projects/czur-scanner-build-your-own-digital-library--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tt1zkkqnaxz3dhls3r6r.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Arctic Cold Brew Coffee System,The future of coffee is cold brew. Make your own easily to enjoy the perfect cup of coffee any time.,2032917,2017-02-17 23:59:59,30,coffee,2107209.64089553,861690,40.892466666667,Food & Beverages,/explore/food-beverages,/projects/arctic-cold-brew-coffee-system,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ksrg663jirqamsaoy9gq.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Kylin M: 3-axis stabilizer for lightweight cameras,"Great portability and stabilizes DSLRs, mirrorless DC, smartphones and action cameras for filming.",2332995,2018-02-26 4:05:43,42,other,1059022.71917023,858483,81.0637,Camera Gear,/explore/camera-gear,/projects/kylin-m-3-axis-stabilizer-for-lightweight-cameras,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lw1vnzwscs52jis9bbwa.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Empire - Aerospace Grade Titanium Sunglasses,"William Painter's The Empire - Aerospace Grade Titanium frame, Polarized lenses, Lifetime Guarantee!",2170771,2017-07-19 23:59:59,30,sunglasses,2601183.32960255,852165,32.760666666667,Fashion & Wearables,/explore/fashion-wearables,/projects/the-empire-aerospace-grade-titanium-sunglasses,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fsidyack7kf0fmrsw4sg.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Sitpack Zen X - The worlds most compact chair,"Portable & functional seating for perfect & stronger posture - adventures, events and at the office.",2302346,2017-12-28 23:59:59,30,design,4827258.63783927,834736,17.292133333333,Travel & Outdoors,/explore/travel-outdoors,/projects/sitpack-zen-x-the-worlds-most-compact-chair,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rz5tebafjtuwpnnbegtm.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Wunder360 S1: FIRST 3D Scanning & 360 AI Camera,Easy 3D Scanning | In-Camera 360 Stitching | Create Virtual Tour | Super Stabilization | AI Tracking,2376833,2018-07-03 6:52:08,60,3d vr sensor adventure recording,2134438.40787727,827192,38.75455,Camera Gear,/explore/camera-gear,/projects/wunder360-s1-first-3d-scanning-360-ai-camera,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bkupwhsbaww1ybynwu9m.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Stickybones: Rapid Posing & Animation Made Easy,A revolutionary animation-art figure perfectly calibrated to bring your ideas to life.,1309900,2016-01-18 9:44:35,53,animation design,14743210.6464832,820451,5.564941176471,Art,/explore/art,/projects/stickybones-rapid-posing-animation-made-easy,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ckqwt24ngqnc63okx4qb.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
EVO Planner: The First Personalized Flow System,A customized planner and app designed for your unique Brain Type,2326536,2018-02-07 23:59:59,30,apps books iphone,3346567.41784191,819146,24.4772,Productivity,/explore/productivity,/projects/evo-planner-the-first-personalized-flow-system,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xop8kn7hditwcgfs9pgn.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Eye Smartcase - Case That Runs Android,"Add to your iPhone a: 5.7 inch display, battery power, 256GB storage, SIM slots & wireless charging",2084359,2017-04-03 17:00:00,59,iphone,11665068.762219,809557,6.940010526316,Phones & Accessories,/explore/phones-accessories,/projects/eye-smartcase-case-that-runs-android,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tchhpg72uxicq2be2sow.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ONYX Motorbikes - Mopeds are Back. Now Electric!,Built tough fun to ride vintage inspired motorbikes with the ONYX Hi-Torque Electric Drive System.,2347743,2018-05-01 16:21:53,60,motorcycles e-bikes bikes scooters,30529829.3717359,808817,2.649268,Transportation,/explore/transportation,/projects/onyx-motorbikes-mopeds-are-back-now-electric,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kawinntn3dnlpci3wzub.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SuperStraps: Protect & relieve your back and neck,Instantly relieve backpack strain + improve your posture + make your fave backpack ergonomic,2368013,2018-04-25 23:59:59,30,backpacks female founders hiking professional students,2002023.80492969,806998,40.309111111111,Health & Fitness,/explore/health-fitness,/projects/superstraps-protect-relieve-your-back-and-neck,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mraywkiva8bj5hc7mmpi.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Cool Fat Burner: Burn 500 Calories. With No Diet.,The world's ONLY PROVEN brown fat calorie burning cooling vest.  Ships daily!,1177566,2015-03-16 8:36:42,60,other,1778673.08450898,802612,45.1242,Health & Fitness,/explore/health-fitness,/projects/cool-fat-burner-burn-500-calories-with-no-diet,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lxyrxyug5ygxkarct4it.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
LattePanda Alpha - A Tiny Beastly Windows Computer,The MOST powerful hackable computer with Windows 10 and compatible with Linux using Intel's Core M!,2327255,2018-02-04 23:59:59,30,computers iot,12371219.1429872,799559,6.463057446147,Productivity,/explore/productivity,/projects/lattepanda-alpha-a-tiny-beastly-windows-computer,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/f8dswlam0jdrsaudqfuf.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Worlds Most Elegant Sneaker disguised as Ballerina,Looks like a ballet flat. Engineered like a running shoe. Luxuriously crafted w. high-tech orthotics,2350138,2018-04-09 23:59:59,30,shoes,2290041.8624544,795122,34.72085,Fashion & Wearables,/explore/fashion-wearables,/projects/worlds-most-elegant-sneaker-disguised-as-ballerina,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ha2yminrzkirzsyf53yj.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Ultimate Zero-Compromise Total-Wireless Earphones,Robust Bluetooth Connections and Audio Engineering by Acoustic Veteran from MIT. Free Shipping.,2304090,2017-12-26 5:53:53,14,other,814738.504342598,794552,97.522333333333,Audio,/explore/audio,/projects/ultimate-zero-compromise-total-wireless-earphones--2,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mgjsmj9bvnm9paxpcaat.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
UniLid: One Lid. Fits All. Lifetime Warranty.,Universal lid that fits all shapes & sizes with food tracking.,2304977,2018-01-09 23:59:59,30,kitchen,664025.812757098,793556,119.5068,Home,/explore/home,/projects/unilid-one-lid-fits-all-lifetime-warranty--4,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yxhrjzoicheyvfpoobw8.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
The Barisieur - Coffee & Tea Alarm Clock,A premium alarm-clock that wakes you up with a freshly brewed tea or coffee - LAST BATCH ORDERS,1819382,2016-07-27 23:59:59,30,coffee design,77303367.6941843,780404,1.00953428457,Home,/explore/home,/projects/the-barisieur-coffee-tea-alarm-clock,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/spwzugi24ovb31awoopt.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
ASAP Connect: The future of USB cables,Revolutionary 18K gold plated magnetic USB cable changing the way you connect to your phone forever,1736848,2016-05-02 10:49:28,60,iphone,9212981.00052806,778761,8.452866666667,Phones & Accessories,/explore/phones-accessories,/projects/asap-connect-the-future-of-usb-cables,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bazrtwrckgzh3yrmg78q.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"Modobag: World's First Motorized, Rideable Luggage",The carry-on smart luggage that gets people to their destination 3x faster than walking!,1773975,2016-07-20 11:30:53,50,luggage scooters,11769296.9443465,774335,6.57928,Travel & Outdoors,/explore/travel-outdoors,/projects/modobag-world-s-first-motorized-rideable-luggage,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wyz4rxpwdik7hfyjimck.jpg",true,shipping,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Elbike,Elbike - the coolest E-bike at the best price.,2187289,2017-08-21 23:59:59,30,bikes,4680440.87521522,744836,15.9138,Travel & Outdoors,/explore/travel-outdoors,/projects/elbike,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/os3js7ucwabusyu6spqx.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
"Ultraloq - Fingerprint, Fob & Bluetooth Smart Lock","With 3 ways to unlock & remote access, UL1 is a secure, user-friendly & affordable home smart lock.",2089390,2017-04-25 9:23:36,60,smart home safety,4585189.56437422,741460,16.17076,Home,/explore/home,/projects/ultraloq-fingerprint-fob-bluetooth-smart-lock,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xywz8q3k25hkig22bdhg.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
QuietOn Sleep-World's most powerful snoring killer,"Active Noise Cancellation, 20-Hour Battery, Superior Comfort, Sleep/Hear modes, Super Lightweight",2340087,2018-03-13 0:21:39,60,sleep,6533336.07204478,731569,11.19748,Health & Fitness,/explore/health-fitness,/projects/quieton-sleep-world-s-most-powerful-snoring-killer,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/scuhvgvkd7ucoupmumpz.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Crua Koala- Hammock You'll Want to Stay in Forever,Koala is a light hammock brilliantly designed so that you can relax to the max. By Crua Outdoors.,2384041,2018-06-19 23:59:59,30,camping hiking,2328763.62084863,728655,31.28935,Travel & Outdoors,/explore/travel-outdoors,/projects/crua-koala-hammock-you-ll-want-to-stay-in-forever,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vgt0lzer9ybhnwujlzpg.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
HyperDrive 7.5W Qi Wireless Charger & USB-C Hub,Award winning 8-in-1 USB-C hub + Fastest 7.5W wireless charger + phone stand for iPhone & Android.,2339329,2018-02-19 23:59:59,30,wireless,10838024.2787814,712185,6.57117,Phones & Accessories,/explore/phones-accessories,/projects/hyperdrive-7-5w-qi-wireless-charger-usb-c-hub,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/neebxfj8dqe82cna8eg1.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
BRID the 'Forever' NanoTechnology Air Purifier,"The most advanced Air Purifier yet! It eliminates Carbon Monoxide, Pollution, Mold, Odors and more",2218454,2017-09-14 17:00:00,37,air purifiers smart home,14077715.8530938,698006,4.958233333333,Home,/explore/home,/projects/brid-the-forever-nanotechnology-air-purifier,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xvx7zx6bdgczisqhhxjj.jpg",true,production,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
MUWI:  Cinematic videos anywhere and at anytime!,Muwi makes it possible for everyone to capture cinematic videos with Smartphones & Cameras.,2390849,2018-07-01 23:59:59,30,smart phones design iphone other first-time founders,3979268.15852522,692437,17.401114285714,Camera Gear,/explore/camera-gear,/projects/muwi-cinematic-videos-anywhere-and-at-anytime,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/campu0omtjubjeaig0wh.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
SPECTRA: the Portable & Smart Electric Skateboard,"With built-in AI, SPECTRA is the only smart and portable eBoard that allows you to ride hands-free.",2096730,2017-05-09 4:09:21,60,other,6101055.79358093,688930,11.29198,Transportation,/explore/transportation,/projects/spectra-the-portable-smart-electric-skateboard,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/karktnypcrtibuemmvse.jpg",true,prototype,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
Daplie: Connecting without the Cloud,"Take back your freedom to privacy, ownership, and security with your own ""plug & play"" home server.",1925440,2016-11-01 9:44:08,60,other,5739453.24270935,685681,11.9468,Human Rights,/explore/human-rights,/projects/daplie-connecting-without-the-cloud,"https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rgndi5vlzck4ecl7cobj.jpg",true,null,https://www.indiegogo.com/explore/all?project_type=all&project_timing=all&sort=trending
